step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
51,training,0.042318135,0.011809857562184334,0.08488371809335354,1.7367637707738877,0.6441266907295866,-0.034781491399387666
52,training,0.034866318,0.016426594462245703,0.08488371809335354,1.7768939445632972,0.6426748735166095,-0.03752075898365759
53,training,0.021172086,0.01952810911461711,0.03538410649381753,1.8166802653878968,0.6411465856769037,-0.03975382226784218
54,training,0.049971834,0.009463939350098372,0.03538410649381753,1.8566743051950954,0.6395034847909682,-0.043289619370748475
55,training,0.046855662,0.0022739549167454243,0.03538410649381753,1.896726076164238,0.6377061366191746,-0.045995688870889936
56,training,0.03361074,0.00917223235592246,0.03538410649381753,1.936493577602099,0.6358378189396259,-0.04736189946993157
57,training,0.024974871,0.01936976984143257,0.03538410649381753,1.9765500657887645,0.6339602053905754,-0.04548403280457898
58,training,0.051675312,0.029986136592924595,0.03538410649381753,2.016336138649187,0.6322397827489732,-0.04135955205463727
59,training,0.014893451,0.03035835362970829,0.01143871649094764,2.0562215132326997,0.6307100157731488,-0.03469479055416242
60,training,0.015638992,0.049090891785454005,0.01143871649094764,2.0962981233773945,0.6294788172620004,-0.025696569717165045
61,training,0.03226843,0.044408093905076385,0.01143871649094764,2.1360226027705176,0.6286503349676971,-0.016592230999301166
62,training,0.02853958,0.04204458463937044,0.01143871649094764,2.1760482051588315,0.6281569155798309,-0.007998548276569956
63,training,0.06356383,0.031659296713769436,0.01143871649094764,2.215953327098919,0.627984151444391,-0.001251402841430923
64,training,0.024773428,0.017617272213101387,0.01143871649094764,2.255831840259836,0.6280375746673612,0.0030431697510922085
65,training,0.019560851,0.021386915119364858,0.004186587430095445,2.2959724751455464,0.6282034198164168,0.005024839608638065
66,training,0.01772035,0.01046814164146781,0.004186587430095445,2.3358134853996497,0.6284150987024897,0.005118369083919597
67,training,0.035010926,0.021318412385880947,0.004186587430095445,2.3758440182606195,0.628604829810938,0.003923279243850359
68,training,0.050084613,0.010978850536048414,0.004186587430095445,2.415920452123549,0.628729282810697,0.003061635021308624
69,training,0.025925238,0.011081128381192684,0.004186587430095445,2.455792492836089,0.6288351525964454,0.0020441732890534464
70,training,0.02058096,0.0073129101656377316,0.004186587430095445,2.495928666510118,0.6289023756731121,0.001289193602576373
71,training,0.03015241,0.008033376187086105,0.008338951908392579,2.535830512570228,0.6289456372665946,0.0008078868796920194
72,training,0.02290402,0.010039536282420158,0.008338951908392579,2.575813789595562,0.62894563473006,-0.0016037696429776012
73,training,0.031929206,0.00044601596891880035,0.008338951908392579,2.615972099944632,0.6287970914343802,-0.005215692673809971
74,training,0.022233162,0.0045787617564201355,0.008338951908392579,2.655838564118245,0.6285102808549311,-0.009720980965980007
75,training,0.008432112,0.011088766157627106,0.008338951908392579,2.69594998413331,0.6280347283053298,-0.013866045091881949
76,training,0.013692966,0.015221631154417992,0.008338951908392579,2.7359413928892486,0.6274209297370316,-0.016840806732123396
77,training,0.010128515,0.013342538848519325,0.008338951908392579,2.7758593146546366,0.626708084016547,-0.01886726519131011
78,training,0.027451355,0.004535257816314697,0.008338951908392579,2.816014411300733,0.6259173010617045,-0.020589227335787483
79,training,0.019975383,0.00048336200416088104,0.008338951908392579,2.8558427666757082,0.6250521799015828,-0.023685402142003213
80,training,0.003343436,0.007828027941286564,0.008338951908392579,2.8958875046990196,0.6240264726557946,-0.027993786468759062
81,training,0.023004757,0.015666848048567772,0.008338951908392579,2.935932143017919,0.6228335136424877,-0.03149195965450183
82,training,0.009046075,0.032804567366838455,0.008338951908392579,2.9757785255812395,0.6215271159017753,-0.03389022110014744
83,training,0.003029482,0.03899827040731907,0.008338951908392579,3.0158781543040742,0.6201597804846596,-0.03339279869343531
84,training,0.06804461,0.03080233745276928,0.008338951908392579,3.0556759632554145,0.618891357791748,-0.030900108489534676
85,training,0.0063157687,0.018394196406006813,0.008338951908392579,3.095627792978001,0.6177070489967056,-0.02894307685264428
86,training,0.0057922024,0.00414922833442688,0.008338951908392579,3.1357214376419407,0.6165627689874349,-0.02860293343930664
87,training,0.007686697,0.0069226715713739395,0.008338951908392579,3.1755246077535166,0.6153816460586138,-0.03160758781925854
88,training,0.015407804,0.039427099749445915,0.008338951908392579,3.2156167356583643,0.6140435070894127,-0.03519331220279037
89,training,0.004421563,0.07020842842757702,0.008338951908392579,3.2356762611953673,0.6133242784794841,-0.036117234577845596
