path_no,x(m),y(m)
1432,23.03833092980576,6.501187551278084
1433,23.013976804424257,6.510335818101435
1434,22.9897694475595,6.519753029622547
1435,22.965553762761033,6.529414821633998
1436,22.941356346562014,6.539387463716051
1437,22.917437446811004,6.549544455836049
1438,22.893639409343308,6.559920285654071
1439,22.86984437399856,6.5705376368465425
1440,22.846052314016003,6.581372574056452
1441,22.822420730291416,6.592350581841546
1442,22.79899070531385,6.603439608548822
1443,22.776762753898705,6.614028901900037
1444,22.753524284722523,6.625211114180745
1445,22.730129616945387,6.63666031538731
1446,22.706910033394163,6.648216216281696
1447,22.683670726931528,6.659931231276715
1448,22.66040321819006,6.671802422330904
1449,22.637287459720884,6.683736378536825
1450,22.614311653812003,6.695744886020685
1451,22.59129404631496,6.7079280507869194
1452,22.56829016249366,6.720325619467402
1453,22.545448645827843,6.732804268058105
1454,22.522819468105563,6.74529042327105
1455,22.500065848811293,6.757907345949123
1456,22.477292847426355,6.770672117601313
1457,22.4546558885144,6.783471890736548
1458,22.432170770911597,6.796282485283143
1459,22.410467715782243,6.80867781135952
1460,22.388122751037443,6.821387574999878
1461,22.36553815111026,6.834210140722451
1462,22.34306848769275,6.846948858143335
1463,22.32043998475725,6.859735839716911
1464,22.297747054095836,6.872581876300327
1465,22.275132181641332,6.885389911883451
1466,22.25345579117245,6.897630278805176
1467,22.231469164456264,6.910041415601063
1468,22.208780970348112,6.922890609950729
1469,22.186173665743148,6.935715787333819
1470,22.163668462244786,6.948506559180461
1471,22.14108377098352,6.961346800401123
1472,22.118412333580082,6.974205197273399
1473,22.095838546224183,6.987007153738982
1474,22.073381886733955,6.999783604585848
1475,22.05079387285295,7.0126714855951535
1476,22.028182114338353,7.02569012154695
1477,22.005673950664438,7.038720446692881
1478,21.983366484331444,7.051639371552492
1479,21.96085856003382,7.0646340986758105
1480,21.939300677421755,7.077139583418824
1481,21.917751502808812,7.089670624575934
1482,21.89610439484595,7.102233551705726
1483,21.873940259414585,7.115116728396534
1484,21.85142397662428,7.128270905421324
1485,21.828939055579532,7.141438083582733
1486,21.807174136757016,7.154087265808395
1487,21.78496112631222,7.1669349855865105
1488,21.76239465578532,7.179971797748581
1489,21.73986230556762,7.192995291378077
1490,21.718016009635384,7.2055597475193105
1491,21.69574431609637,7.218356479397475
1492,21.67315986210714,7.231392830148023
1493,21.65064791007046,7.244458476164559
1494,21.628301285211148,7.257459949521342
1495,21.605861920435448,7.270546756528455
1496,21.583364517005744,7.283703352745983
1497,21.560924136508564,7.296844114074603
1498,21.53854350336859,7.309957836086998
1499,21.51615247512164,7.323129497242342
1500,21.494491536741563,7.335900742634748
1501,21.472697352642314,7.348703115903764
1502,21.450878001125727,7.361382485157411
1503,21.428727484513683,7.374219354626713
1504,21.406210286135522,7.387348870427761
1505,21.383688020920587,7.400484989689198
1506,21.361214229998065,7.4134961227776115
1507,21.33874280564678,7.426512233253778
1508,21.31619708914991,7.439566155076145
1509,21.293654439711897,7.452593604637972
1510,21.271831282616283,7.465060419188528
1511,21.24955237933895,7.477673257313282
1512,21.22687432785519,7.490483707086798
1513,21.20486963842922,7.502918021784098
1514,21.182990488916257,7.5153167611926
1515,21.160444993352076,7.528172732529301
1516,21.13783708311911,7.5411140933695915
1517,21.115264527152952,7.5540340741988805
1518,21.092757843291725,7.566922218386714
1519,21.070252809370174,7.57986636370201
1520,21.047676208513863,7.592881140643093
1521,21.025118699102965,7.605907998603887
1522,21.00319311922242,7.618470839125555
1523,20.980958032424503,7.631176955273533
1524,20.958366647393973,7.644164181752039
1525,20.93577064642979,7.657157531052954
1526,20.91322684559148,7.670021425421058
1527,20.89169552129698,7.6823136698987415
1528,20.869372729334085,7.695079061342476
1529,20.847405905527598,7.707673209465288
1530,20.825649651238844,7.720186490442018
1531,20.80322939198378,7.733161049323274
1532,20.78071467458056,7.746257171538021
1533,20.75869962200825,7.759101830108511
1534,20.736959971961202,7.77175185727461
1535,20.714586667372437,7.7847635830846125
1536,20.692086509548393,7.797845615122691
1537,20.669568314323424,7.810869862466353
1538,20.647107592946,7.823755192975624
1539,20.62456713647447,7.836578200968179
1540,20.60192394880154,7.84944113834184
1541,20.579290248158,7.862302504008428
1542,20.557091382692256,7.874824670546171
1543,20.534813198972785,7.887321651654962
1544,20.512084366854967,7.900029726592953
1545,20.489364936271215,7.912766579979499
1546,20.46739860788234,7.925027632701416
1547,20.44496327315047,7.937469322797727
1548,20.422183039435026,7.950074432789363
1549,20.400150532659456,7.962287375298626
1550,20.37818473092798,7.974463950123968
1551,20.35642902874513,7.986546676767247
1552,20.33396303709998,7.998972351577929
1553,20.311952044556435,8.011079190259055
1554,20.290033903441362,8.023052810456266
1555,20.26731565242004,8.03547496768117
1556,20.244496355801534,8.047978877533222
1557,20.221617083447445,8.060489960633687
1558,20.19888148066209,8.072872572709695
1559,20.17608475789139,8.08521146002148
1560,20.154056860169543,8.09709089790487
1561,20.131398508481794,8.109258014661533
1562,20.109087441654022,8.121192852366882
1563,20.086644140224998,8.133149235272287
1564,20.063670727838783,8.145384765077644
1565,20.040668036922686,8.157707678706714
1566,20.017805971230512,8.16996626274727
1567,19.9949703474939,8.182191943710379
1568,19.9720117254176,8.19443716595542
1569,19.94900944346701,8.206724374551575
1570,19.92612792628083,8.21888566064248
1571,19.904008975609337,8.230626136468299
1572,19.88129294812538,8.242655204167455
1573,19.859132964079812,8.254360811999723
1574,19.83706801864666,8.265963063677303
1575,19.81505443834861,8.277530002844763
1576,19.792311613362422,8.28943512818524
1577,19.770086183198224,8.301008536786087
1578,19.74791401914971,8.31245926030893
1579,19.7249160132999,8.32433082150389
1580,19.70182443771918,8.336255811432308
1581,19.679690661328443,8.347606099822142
1582,19.658151671212433,8.358571863974646
1583,19.63624930001204,8.369631604916806
1584,19.61402094915661,8.380851058859125
1585,19.591074387168657,8.392438275316541
1586,19.568475608340123,8.403870604406542
1587,19.545870695659815,8.415320560866112
1588,19.522711602086716,8.427105767868468
1589,19.499485750706057,8.438925538118504
1590,19.476255722841877,8.450701379097957
1591,19.453186021814915,8.46239788052835
1592,19.430001298857338,8.474116856671762
1593,19.407642003538133,8.485454434005202
1594,19.38486630570307,8.497044024565712
1595,19.361841213357888,8.50870988169736
1596,19.338639484426697,8.520362297314836
1597,19.316280770288422,8.531597243347363
1598,19.293434300193738,8.543090368053049
1599,19.271162046525067,8.554259909982575
1600,19.24829315723904,8.56567721051704
1601,19.225942249337805,8.576775941265968
1602,19.20299592073913,8.58810536768204
1603,19.179759665421816,8.599518928031307
1604,19.156467722525278,8.610924955282831
1605,19.133041177873118,8.622297946642098
1606,19.109576886319733,8.63360627758538
1607,19.086270501797696,8.644719234083011
1608,19.063785251656334,8.655482826418465
1609,19.040622201022686,8.666593882326698
1610,19.017094615860756,8.677776643293742
1611,18.993710048883592,8.688764681336195
1612,18.971377478804534,8.699268963050095
1613,18.94810747728392,8.710232286501945
1614,18.925403287130276,8.720913288742363
1615,18.902701568738674,8.731524794320203
1616,18.880128332821137,8.742018007975972
1617,18.85681231044851,8.752795951675804
1618,18.83312481862969,8.763687946134484
1619,18.809574309269365,8.774468835765555
1620,18.785976443854356,8.785226914268407
1621,18.762277033814307,8.795968533985835
1622,18.7384929295868,8.806675729899181
1623,18.714849926119324,8.817316987348752
1624,18.691180010056975,8.82791835088503
1625,18.66741812672317,8.838522245137064
1626,18.64358532911503,8.849052539966053
1627,18.61985340014092,8.85943968008215
1628,18.596063421716625,8.869722955878094
1629,18.573083977455568,8.879627975985626
1630,18.5495248776207,8.889790354195886
1631,18.525692969085384,8.900046173580346
1632,18.501848072700948,8.910198461002174
1633,18.478823549757237,8.919943104382824
1634,18.455151779163504,8.929945048916178
1635,18.431854361367062,8.939865668668082
1636,18.408401359963094,8.949905007908432
1637,18.385426742412484,8.95968991183549
1638,18.361812768100723,8.969694013305327
1639,18.33858714834373,8.979490709277135
1640,18.31513620439245,8.989323357232028
1641,18.292089434989037,8.998927625938396
1642,18.268377679176627,9.008743204853378
1643,18.245123829454844,9.018312215873133
1644,18.22153911539835,9.027881897464617
1645,18.198395108597367,9.037117992905833
1646,18.17452563014315,9.046489919998162
1647,18.150348865669667,9.055877913846928
1648,18.126177696308503,9.065170863434535
1649,18.10189371068052,9.074428339457258
1650,18.07755743308143,9.083641080180087
1651,18.0532596455445,9.092823334308836
1652,18.029013350845787,9.102006367589981
1653,18.004690523555666,9.111128436042934
1654,17.980309725975648,9.12013826555723
1655,17.955934251159274,9.129012717844088
1656,17.93157079515825,9.137779053188414
1657,17.90709730966238,9.14652452769014
1658,17.882609694547277,9.155201973136743
1659,17.858109796242616,9.163861505810425
1660,17.83364271201577,9.17252347074922
1661,17.809121319121008,9.181151490136633
1662,17.784611701571468,9.18974590311058
1663,17.76008586650226,9.198313715849729
1664,17.735587181709388,9.206827496651352
1665,17.711020966246597,9.215268665237357
1666,17.686444654315093,9.22359359242668
1667,17.661808039142578,9.23187687851678
1668,17.637197807237378,9.24014102420889
1669,17.6125424278859,9.248375056872012
1670,17.58790658318999,9.256575787350783
1671,17.563235904928774,9.264766452900965
1672,17.53859146077545,9.272907231709095
1673,17.513901307232338,9.28097723363918
1674,17.489225335046825,9.288942205855278
1675,17.46447573133409,9.296916062324852
1676,17.439747515260365,9.304879106879639
1677,17.414993482507835,9.312809993065175
1678,17.39028687452612,9.320702590365125
1679,17.3655293879876,9.328571172966267
1680,17.34076318790838,9.336313641765498
1681,17.31593591329611,9.343936457961195
1682,17.291154258766458,9.351445058407414
1683,17.266268798517057,9.358907100357907
1684,17.24138066939155,9.366265623691431
1685,17.216456297116032,9.373504294294973
1686,17.19147154284752,9.380617115061396
1687,17.16646275739487,9.387684615227455
1688,17.141445398576046,9.394646807286563
1689,17.116410218298235,9.401477700199452
1690,17.091350499787865,9.408179018122274
1691,17.066222869765515,9.414856511322352
1692,17.041095725595447,9.421496492139113
1693,17.015971373751352,9.428146228612384
1694,16.990941045699337,9.434783882941653
1695,16.96580985960832,9.44145151758713
1696,16.940678421566183,9.448040675154642
1697,16.91553615351458,9.45455190607384
1698,16.89043402583705,9.461058197093356
1699,16.865246458562957,9.467661025502933
1700,16.840094377044817,9.474320509007987
1701,16.814970455574525,9.480992642040322
1702,16.789981990795276,9.48762799461318
1703,16.764846361779927,9.494275643980341
1704,16.73973624008842,9.50086661715308
1705,16.714610405078908,9.507458458519714
1706,16.689516671017955,9.514023213876033
1707,16.66434574422662,9.520666276375385
1708,16.639207374570976,9.527340243929409
1709,16.614090329867125,9.534017343086687
1710,16.589095400538433,9.540646234996514
1711,16.56395660885405,9.547275604417603
1712,16.538891455741854,9.553828574619926
1713,16.51374997266863,9.560471452940414
1714,16.488738997095677,9.567178230133655
1715,16.463618020261833,9.573994503592903
1716,16.438553540980728,9.580824218405422
1717,16.41347366069387,9.587735521509252
1718,16.388582206500146,9.59469613044951
1719,16.363528233241677,9.601785392995177
1720,16.33850160726624,9.60893184927449
1721,16.31350409207753,9.616089723796076
1722,16.28941026416092,9.622975421585503
1723,16.26472977211633,9.630082105509356
1724,16.239711968996517,9.637385079183542
1725,16.21475022709432,9.644708827708824
1726,16.18995416041057,9.652034784152681
1727,16.165009500059593,9.659460275461104
1728,16.14082131388991,9.666758263580414
1729,16.11671448834731,9.674107850259107
1730,16.092749227494224,9.681439037768632
1731,16.06830333503618,9.689009858460045
1732,16.044331252933517,9.696559959264043
1733,16.019943067619423,9.704366484039326
1734,15.995981360619075,9.712067217737616
1735,15.9716068682194,9.719963500079377
1736,15.947448365271226,9.727911088304122
1737,15.923163913410745,9.735967636464707
1738,15.899369716704387,9.74386650271494
1739,15.875096654742519,9.751955191916638
1740,15.850458299350713,9.760254210198118
1741,15.82584948610282,9.768634909148876
1742,15.80218294296928,9.776701710741124
1743,15.777990395941394,9.784965239141414
1744,15.753444293554189,9.793356561540076
1745,15.728865347737193,9.801784522647484
1746,15.70427521394785,9.810240473568934
1747,15.679760950861263,9.818753966860125
1748,15.655299585118541,9.827295875031709
1749,15.631258513808168,9.83579962145258
1750,15.607258122511157,9.844400781122678
1751,15.583780310453752,9.85287100559315
1752,15.560140001964063,9.8613815323585
1753,15.536657440619008,9.869826601109507
1754,15.512532443196893,9.878536584972517
1755,15.488997484917704,9.887050941410344
1756,15.465353458690872,9.895593563862041
1757,15.441890837299317,9.904078206398902
1758,15.417741581924094,9.912854027842767
1759,15.394136352655346,9.92144906244398
1760,15.37044491543246,9.930064039814436
1761,15.346067338433995,9.938934521869562
1762,15.321616382210602,9.947882599021462
1763,15.297208896103793,9.956837000280558
1764,15.272851365103369,9.965811383098888
1765,15.249350203844722,9.974435782666369
1766,15.225213658233228,9.983236785349208
1767,15.200759019581177,9.992181871204599
1768,15.176400811089296,10.001179923163685
1769,15.152042009223164,10.010174475138193
1770,15.127619258257447,10.019184529587108
1771,15.103187870944819,10.028190179510377
1772,15.07953127670593,10.037033175840225
1773,15.055833265730527,10.045999521258103
1774,15.032616883525337,10.054823944876164
1775,15.009208498718717,10.063788988604676
1776,14.985749443650372,10.072948006897905
1777,14.962200469618264,10.082240144960421
1778,14.937987801170085,10.09186432934179
1779,14.91384983658489,10.101532313075058
1780,14.88974602757168,10.111257031088748
1781,14.866651475932988,10.120740988060904
1782,14.84312686772264,10.130519971299845
1783,14.820038541317475,10.140198226553386
1784,14.796959035210996,10.149913068629871
1785,14.773186283773999,10.159989818293637
1786,14.74925453919956,10.170317259108172
1787,14.726330156668006,10.180328992706404
1788,14.703311779085224,10.19048453947301
1789,14.679654020989746,10.201085806426056
1790,14.655936685857217,10.211943509595109
1791,14.632247075394385,10.22305871805775
1792,14.608840171411781,10.23436595583556
1793,14.585589720567715,10.245960000852074
1794,14.562330579455184,10.257841105729321
1795,14.540053110492684,10.269584640789468
1796,14.51815615163271,10.281445327506335
1797,14.495469415460036,10.294077081805419
1798,14.472813154528701,10.306995693285854
1799,14.451099781969353,10.31962105725581
1800,14.4294376214553,10.332395412511914
1801,14.407221924839938,10.345788287524332
1802,14.385013002154752,10.359486665219707
1803,14.362909106930294,10.373418590011793
1804,14.341025779295624,10.38739291461271
1805,14.319262156261793,10.401595314276282
1806,14.297578664367949,10.41608131467879
1807,14.275994715843696,10.430761049143925
1808,14.254598054284505,10.445575957209101
1809,14.233389751722743,10.46059488062452
1810,14.213737957735479,10.474821266201374
1811,14.193290204071678,10.489795278957336
1812,14.17243090845326,10.50528609557224
1813,14.15171086514525,10.520979746879185
1814,14.131100177360757,10.536916961525774
1815,14.110624292442347,10.552998367329668
1816,14.090265675037141,10.569246186454825
1817,14.070053066126368,10.585598918034867
1818,14.049902231839972,10.602090324563376
1819,14.029868864492085,10.618658995632195
1820,14.010590547476161,10.634758178962025
1821,13.991388978094907,10.651064806015738
1822,13.972691281917925,10.667231854778064
1823,13.953877008693205,10.683664484072313
1824,13.935183263866191,10.700230033214705
1825,13.916798136179303,10.71672486376661
1826,13.899068909924681,10.732745359486186
1827,13.881696494382151,10.748562112078043
1828,13.86459289530937,10.764334043199788
1829,13.846498210342615,10.781292458429073
1830,13.828249103690352,10.798638872401972
1831,13.811092572475683,10.815162796997926
1832,13.793252695097811,10.83260450345329
1833,13.77544266418444,10.850147653239338
1834,13.75874689781956,10.866724560609953
1835,13.744179187688463,10.88083010706736
1836,13.731656436027613,10.892527400190225
1837,13.721463273048634,10.901988175035715
1838,13.713760888394937,10.909364921030521
1839,13.708435988950965,10.91482408974392
1840,13.704425692290286,10.919306445369763
1841,13.701328661157772,10.9230295039724
1842,13.699057818031287,10.925922432586662
1843,13.697544237632009,10.927934846080861
1844,13.696093907275824,10.929908752037935
1845,13.693162848421919,10.933822279533086
1846,13.686737381858984,10.941922112384434
1847,13.675005541159374,10.955569003781012
1848,13.658878727837644,10.973261618040107
1849,13.641305038184687,10.992141308903623
1850,13.623459133510238,11.010827662533123
1851,13.606134723347013,11.028576068253175
1852,13.588560646107547,11.04624517909771
1853,13.570161913340007,11.064491510281455
1854,13.551630780836042,11.082530778072357
1855,13.532878848262639,11.100481830163748
1856,13.514080682677406,11.118197159891434
1857,13.495041392406764,11.135832742305217
1858,13.475876164632396,11.153240079832596
1859,13.456513498480705,11.170440505394415
1860,13.43699008028671,11.187407049020903
1861,13.41724049167914,11.20422798264057
1862,13.397333214417689,11.220773155956548
1863,13.377997253587743,11.236478833544982
1864,13.35878839706031,11.251834632244536
1865,13.33841613389102,11.267897627163716
1866,13.317831591494235,11.28372954140444
1867,13.297740340034206,11.298714099307189
1868,13.277148615011015,11.313657147539296
1869,13.256007545352379,11.328702523445333
1870,13.234647337023286,11.343575563248436
1871,13.213723080013205,11.35777376731755
1872,13.192655176361288,11.3717140122345
1873,13.170888457093382,11.385724485504412
1874,13.148807062492313,11.39949056693447
1875,13.126673345147486,11.412957800551114
1876,13.104473049499315,11.426143725099866
1877,13.083031760584936,11.438555014305786
1878,13.06089723653825,11.45106272186674
1879,13.038793654435615,11.463214558096137
1880,13.016633070701483,11.475048777912104
1881,12.993639911824284,11.486998061873194
1882,12.970446143076304,11.498749852382765
1883,12.947216076447555,11.51027500710115
1884,12.923970448421567,11.521606353459722
1885,12.900562222743828,11.532762368938018
1886,12.877026566375068,11.543716162614372
1887,12.853443092996145,11.554419888013957
1888,12.829820230045614,11.564859496458242
1889,12.806007452930462,11.575185300950036
1890,12.78215770648383,11.585353728640861
1891,12.758219008126854,11.595392828760748
1892,12.73422997639856,11.605278253740613
1893,12.71018170219275,11.614958646465922
1894,12.686746415018236,11.624093045746372
1895,12.662816517528807,11.633205985489697
1896,12.638533858076379,11.642359608219163
1897,12.614200194658276,11.651406651518101
1898,12.589933954484826,11.660321665438126
1899,12.565514326985399,11.669239120596169
1900,12.541884269141297,11.677936253311538
1901,12.518638810184655,11.686492685134583
1902,12.495144979938884,11.694980587702934
1903,12.471084014881598,11.70359236345938
1904,12.446572079591693,11.712272462118586
1905,12.42207469272662,11.720762882426735
1906,12.397589298482082,11.729050282891347
1907,12.372962412811658,11.737249682803645
1908,12.34916324099772,11.745083726099876
1909,12.32506333627624,11.752914446733998
1910,12.301239544375878,11.760565873847417
1911,12.277230817952235,11.7681950416549
1912,12.253453059322977,11.775695811435817
1913,12.229547064631868,11.78313002751997
1914,12.205575308819133,11.79040007191945
1915,12.181068029627525,11.797740622940596
1916,12.1561178622388,11.805273671912099
1917,12.131146009052665,11.812831873300286
1918,12.106364039767321,11.820258950216882
1919,12.081503985382438,11.827686949548193
1920,12.056538206243475,11.835080840009436
1921,12.031660869654733,11.842413868301689
1922,12.006829393627891,11.849786231959454
1923,11.981946941737467,11.857237475292512
1924,11.957001938109851,11.864744849034485
1925,11.932041409422023,11.872230560014044
1926,11.907966037575955,11.879287842152248
1927,11.88337207965173,11.886394647771327
1928,11.858344966379807,11.893676619015944
1929,11.833363311922001,11.901011518283346
1930,11.80852641989714,11.908352482865695
1931,11.783639235687675,11.915765599747044
1932,11.758684904561914,11.923212891198155
1933,11.733720265988694,11.930600617514127
1934,11.708866813281904,11.937846820622031
1935,11.683944036218382,11.94509579279086
1936,11.659879686732676,11.952054134103603
1937,11.635572677983438,11.9589421331788
1938,11.611390427510127,11.965599933646011
1939,11.586637443068586,11.972270320237271
1940,11.561495910716216,11.978923936581502
1941,11.536297935187541,11.985427263799572
1942,11.51114712490419,11.991830578163857
1943,11.485994746442598,11.998243317053262
1944,11.460755940916231,12.004684798266561
1945,11.435527329734358,12.011108622289218
1946,11.410504288888234,12.017380365445662
1947,11.385326190258047,12.023598233347165
1948,11.360045306085949,12.029772592617563
1949,11.334722808486573,12.035831958505195
1950,11.309598235833251,12.041748916166865
1951,11.284329093332847,12.0476334444792
1952,11.259485326538917,12.053409921825764
1953,11.234451934155183,12.059210343349
1954,11.209870632141133,12.06481430003196
1955,11.184937630765782,12.070483286058794
1956,11.15955000524706,12.076235546259088
1957,11.134108258142554,12.08194098414931
1958,11.109486671385028,12.087452324336763
1959,11.084519188033067,12.093083656842555
1960,11.06010706951363,12.09861600252178
1961,11.035046016404479,12.104285815821282
1962,11.010449258930832,12.109785656152502
1963,10.985519562846031,12.11534265622361
1964,10.960102925613066,12.12115179442221
1965,10.93468912858913,12.12706271580125
1966,10.910083228897449,12.13276690381948
1967,10.885513359401966,12.138432083933319
1968,10.861389377567292,12.143984663385293
1969,10.836821398206745,12.14960016517934
1970,10.811596979743085,12.155324799733028
1971,10.786321733168178,12.161110623841115
1972,10.76217943158807,12.166631301130266
1973,10.737580450798333,12.172205442139761
1974,10.712742039734739,12.1778026072683
1975,10.687898018894407,12.183380712750415
1976,10.662534665672782,12.189032020502903
1977,10.637051215999236,12.194644720687736
1978,10.611716147384948,12.200268476070267
1979,10.586423927369319,12.205936736386949
1980,10.561982320110205,12.21141566124424
1981,10.536824202032955,12.217057155419631
1982,10.511407125975389,12.22273824824485
1983,10.486109258778486,12.228330197910976
1984,10.460724586499257,12.233922106037586
1985,10.435244394200819,12.239470148073252
1986,10.409851402063417,12.244920493357146
1987,10.384505796289986,12.250279760365313
1988,10.35906306068315,12.25561252370081
1989,10.333527507994269,12.260902115823
1990,10.308078541608413,12.26610077801611
1991,10.282675795507002,12.27123718573196
1992,10.257186661173787,12.27641992721913
1993,10.231629448688933,12.281593898536052
1994,10.206186859474794,12.286640349361637
1995,10.18077827057348,12.291563501649884
1996,10.155248424207986,12.29638886854816
1997,10.129612045440702,12.301115085787709
1998,10.104086066882193,12.305673113680653
1999,10.078585084014586,12.310089770617783
2000,10.05296502713471,12.314404776563267
2001,10.027241148585917,12.318615434538128
2002,10.001645442165213,12.322656467681902
2003,9.976067895121588,12.326543592463981
2004,9.950362270144167,12.330302140109474
2005,9.92455997314881,12.333953785531936
2006,9.898870645843896,12.337440606037848
2007,9.873213291337962,12.340784689460966
2008,9.847422218034149,12.34403612947847
2009,9.821557487171528,12.3472499394838
2010,9.795812308317146,12.350408583628445
2011,9.770103304629231,12.353488875021059
2012,9.744287074733498,12.356475121238425
2013,9.71930068301403,12.359273394160398
2014,9.694098937172622,12.362056868073179
2015,9.668337702670767,12.364994145910895
2016,9.642488493794843,12.368032179430314
2017,9.616601256190421,12.371137757494479
2018,9.590799871146082,12.37427731047587
2019,9.56545491350383,12.377506722379708
2020,9.53963467116542,12.381029074630575
2021,9.514896756417198,12.38455654545417
2022,9.490286426857278,12.388177048319074
2023,9.465742638237849,12.391876512129004
2024,9.440197724220667,12.395779212992453
2025,9.41544560755198,12.399633030110214
2026,9.390622394747913,12.40354209351334
2027,9.366006013668152,12.407516098784491
2028,9.340685184836266,12.411609786878573
2029,9.31597826461245,12.41560980279851
2030,9.291018314598087,12.41965630214117
2031,9.265470948866506,12.423930832024265
2032,9.24111184760219,12.42808286019211
2033,9.219564622253673,12.43182933472839
2034,9.204537230195053,12.434464116287227
2035,9.194480314791509,12.43619476307089
2036,9.18912806211136,12.437076188277333
2037,9.187860310192422,12.437281947162894
2038,9.187760933774276,12.437293884158285
2039,9.187662564832719,12.437307374792102
2040,9.18756605368,12.437321733360717
2041,9.187470750784147,12.437336468525839
2042,9.187375243077017,12.437351583556028
2043,9.187277733973248,12.437367044292253
2044,9.185681540063001,12.437617663060445
2045,9.181133773314896,12.438366661245789
2046,9.174976231125548,12.439313842178706
2047,9.163190782852556,12.44120824540298
2048,9.14332469415741,12.444368285342255
2049,9.11981619979761,12.448114544243884
2050,9.094963033920768,12.451903585726722
2051,9.069394459866645,12.455367918675423
2052,9.04367568992266,12.458385426853459
2053,9.01873527152576,12.460875790041035
2054,8.994374518099194,12.462999748561815
2055,8.968718170288088,12.464947257035606
2056,8.942870998382462,12.46655731384715
2057,8.91798614430454,12.467774526302978
2058,8.89341487953761,12.468766461677296
2059,8.867532050802366,12.469614712087727
2060,8.84163799767094,12.470176135046488
2061,8.815775789262407,12.470493309682086
2062,8.789794914507967,12.470610063195194
2063,8.763829364206888,12.470526322898246
2064,8.737944282732915,12.470230429043138
2065,8.712066258934389,12.469742456979022
2066,8.68607735174418,12.469086381015723
2067,8.660078968946017,12.468263099130342
2068,8.634187541535248,12.467273575705104
2069,8.60829061260104,12.466154667434187
2070,8.582302247499847,12.464931612763568
2071,8.556350719530228,12.46360421872299
2072,8.530466763458222,12.462163321875444
2073,8.504579415192383,12.460641736129407
2074,8.47859731342533,12.459052915811355
2075,8.452650660536442,12.457362170618653
2076,8.42681671571512,12.455442940493194
2077,8.400988209081833,12.453370479334184
2078,8.375063676207056,12.451169154148602
2079,8.349126851783698,12.448847025563945
2080,8.32333705499432,12.446413475834573
2081,8.297509172265745,12.443927451621661
2082,8.27158431514493,12.441425268965133
2083,8.245642801875777,12.438931366106809
2084,8.219841978444986,12.436437560879893
2085,8.19399649408031,12.433973524176265
2086,8.168050344360191,12.431549740424527
2087,8.142088808774322,12.429184871279263
2088,8.116258298534873,12.426877812234153
2089,8.09038725659926,12.42464259885859
2090,8.064404637104643,12.422478221948634
2091,8.038431800944196,12.420407418644006
2092,8.01256883294696,12.418409214530346
2093,7.986668927246537,12.416491306623076
2094,7.960660051718441,12.414656934443434
2095,7.934693491212705,12.41290729139778
2096,7.908784417589144,12.411203761064575
2097,7.882859768242941,12.409580106003206
2098,7.8568292944722575,12.408047165083751
2099,7.830856906450763,12.406603117907673
2100,7.804928869539851,12.405210270811736
2101,7.778987250888829,12.403893973639606
2102,7.752952468266528,12.402648529581908
2103,7.726978086352711,12.401459224856728
2104,7.701035854371046,12.40031566862392
2105,7.675081645290013,12.399251063214075
2106,7.649035620143928,12.398254158402287
2107,7.623049130929101,12.397312805716785
2108,7.59710192065896,12.396401519293882
2109,7.571140673893058,12.395539993261654
2110,7.545111889301725,12.394704045453729
2111,7.519164872829217,12.393816530742816
2112,7.493245975710251,12.39284632163869
2113,7.46731386805001,12.391820977096678
2114,7.441295000410733,12.390756846505422
2115,7.415340252494212,12.389646193060651
2116,7.389438151959655,12.388452947034088
2117,7.363508038701208,12.387223335985883
2118,7.337488870848716,12.385985291566268
2119,7.311499695232742,12.38471731471629
2120,7.285618726542065,12.383320214770906
2121,7.259715364538682,12.381834639793388
2122,7.233716162090687,12.380293168666007
2123,7.207787602941334,12.378715562400894
2124,7.181874603009902,12.37707482086479
2125,7.155959617687856,12.375435870096831
2126,7.129952496156662,12.373804732526489
2127,7.104003982477856,12.372196704511529
2128,7.078091192940458,12.370594771900603
2129,7.052167365192347,12.369029585906265
2130,7.026153460666264,12.367484339362079
2131,7.000200738712655,12.365967330616416
2132,6.974293270864057,12.36446978541878
2133,6.948358859534996,12.363016993847062
2134,6.922324932822746,12.36161168505864
2135,6.896304828674842,12.360237526815803
2136,6.870436291001454,12.358785560398784
2137,6.84452837580946,12.357264727459274
2138,6.818529720406803,12.35568789701522
2139,6.792601001142574,12.354063416312014
2140,6.76671420606202,12.352378862139064
2141,6.740807249165276,12.350675977372683
2142,6.714828459180997,12.348914961844862
2143,6.688932294491341,12.347029484891783
2144,6.663095120645474,12.344983583378783
2145,6.637241739157456,12.34284532075116
2146,6.611291158539223,12.340612477270195
2147,6.58539949540735,12.338304057853197
2148,6.559601207722194,12.335901653127202
2149,6.533789658270717,12.33342163593306
2150,6.507889320698152,12.33078956378604
2151,6.482031058375245,12.328018327824472
2152,6.4563241145042145,12.325094847390364
2153,6.4305662430087605,12.322043298963443
2154,6.404714072819093,12.318873334062406
2155,6.37889382703135,12.315591679586051
2156,6.353294232917622,12.312111829056333
2157,6.327623479583599,12.308465091264424
2158,6.30186441508899,12.30466750706611
2159,6.2761167203649,12.300738340681034
2160,6.250607585204363,12.296700863285025
2161,6.225011406432331,12.292541910589202
2162,6.199325238902699,12.288235396397761
2163,6.173665461225218,12.283831002059014
2164,6.148213436650483,12.279341406333524
2165,6.122695272781138,12.274708751224683
2166,6.097092342112066,12.269940102489647
