step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
112,training,0.0053568324,0.1217854917049408,0.0033343915808366122,6.19740328935067,0.671955783470184,-0.006614077879389254
113,training,0.010306699,0.09809746034443378,0.0033343915808366122,6.256966476660463,0.6724158509869074,0.024709878187416597
114,training,0.003295063,0.017064576968550682,0.0033343915808366122,6.316882411841666,0.6748220781650812,0.05281723023203071
115,training,0.029980067,0.04217477887868881,0.011552821815154112,6.396656486357351,0.6793235835912255,0.05224623717354937
116,training,0.013820471,0.08068979904055595,0.011552821815154112,6.476931034512498,0.6822188469275365,0.015133127493408107
117,training,0.0056039183,0.05068464018404484,0.011552821815154112,6.537320141722181,0.6819498842545502,-0.02420763093739716
118,training,0.011302162,0.059402868151664734,0.009950699265453326,6.597406044520185,0.6795648313214824,-0.05116977304872695
119,training,0.024308804,0.08314568921923637,0.009950699265453326,6.677282690675689,0.6754875829469289,-0.04171394000275979
120,training,0.0074331667,0.06274217087775469,0.009950699265453326,6.7372161344759975,0.6737707734444668,-0.012881379266827208
121,training,0.010857185,0.03729437291622162,0.009950699265453326,6.796887786737736,0.673781493972382,0.011283649426303591
122,training,0.017597534,0.03635825961828232,0.010526088738451088,6.876753925083265,0.6753218913807831,0.024019468091568956
123,training,0.011558433,0.04918406158685684,0.010526088738451088,6.937009327006101,0.6764715934942542,0.011325041043357027
124,training,0.007570847,0.028552496805787086,0.010526088738451088,6.996977449238786,0.6765918456904498,-0.00975212155547942
125,training,0.019854145,0.01687568426132202,0.014979023357733759,7.07709367535093,0.6747855985453896,-0.03307151797967352
126,training,0.0045664175,0.0116355549544096,0.014979023357733759,7.137232034944985,0.6724444562473899,-0.043118835670431795
127,training,0.032543067,0.003383398056030277,0.014979023357733759,7.216808001135151,0.6690986603156354,-0.03724994407172581
128,training,0.007874459,0.009010067209601402,0.014979023357733759,7.296574866098306,0.6666508362165398,-0.024633227951904837
129,training,0.002998871,0.02921687997877598,0.01741866789122665,7.356659585789657,0.6653548811377941,-0.018908773008961575
130,training,0.023666237,0.013854288496077057,0.01741866789122665,7.436563191130315,0.6637809895424434,-0.021556139658694136
131,training,0.0018012805,0.0003080824390053749,0.0230374165410115,7.496396060404878,0.6624897913467892,-0.0218339508971009
132,training,0.035859358,0.014068784192204479,0.0230374165410115,7.576379856812,0.6608805848039978,-0.017782426156098066
133,training,0.0024056348,0.0482167056761682,0.0230374165410115,7.636301793919906,0.6600467570229313,-0.0091051955785054
134,training,0.009057003,0.03606212232261896,0.0230374165410115,7.736130557418851,0.6602410502376115,0.014219444944880377
135,training,0.00903482,0.018189522437751293,0.017961383773347304,7.815916683064755,0.6621215811400265,0.03295470321837926
136,training,0.005344687,0.014389812946319584,0.017961383773347304,7.876003552438402,0.6642832547762667,0.036248984597439936
137,training,0.022737829,0.039142806082963943,0.017961383773347304,7.956004849936974,0.6667513410229288,0.022600754222179435
138,training,0.0029323287,0.029707251116633412,0.013493851396274266,8.036040931636776,0.667580938106575,-0.0037520186197320658
139,training,0.014969874,0.025383591651916504,0.013493851396274266,8.116150732099642,0.6663425125518667,-0.025967341058384736
140,training,0.001400633,0.09512689430266619,0.026221518510906136,8.216021398883447,0.6637334124996407,-0.02080577277010261
141,training,0.0074676345,0.0859204363077879,0.026221518510906136,8.295860744553048,0.6634441018826516,0.018084037186436495
142,training,0.009462485,0.06103958375751972,0.026221518510906136,8.35550172727235,0.6654667696710282,0.048965163406871806
143,training,0.0075970464,0.0580659203696996,0.027288926687284953,8.415362639333617,0.6690715064837955,0.06623953778151664
144,training,0.0014160124,0.056106094270944595,0.027288926687284953,8.495256390194145,0.6745743514178975,0.06907566682738145
145,training,0.009046138,0.027955889701843248,0.027288926687284953,8.57498470275014,0.6799300027645264,0.06409930460074581
146,training,0.013051453,0.03571605309844017,0.027288926687284953,8.634806581196907,0.6834285670069438,0.052569323299078506
147,training,0.019819386,0.020487073808908463,0.02332411569853456,8.734816069159473,0.6877653251939686,0.03434769537384873
148,training,0.015886184,0.003051362931728363,0.02332411569853456,8.814983321155125,0.6899034711327643,0.01928570045639837
149,training,0.0050326847,0.0676737129688263,0.017383268914352167,8.895119086829906,0.6907896091061604,0.0028946295418550805
150,training,0.01084514,0.08203956112265587,0.017383268914352167,8.97482094786411,0.6910432601174543,0.006405773714291484
151,training,0.0047456548,0.08859104663133621,0.017383268914352167,9.034615021758459,0.6921897025358064,0.033933158542111444
152,training,0.0044136588,0.05403192713856697,0.0028901005917341535,9.114353334141736,0.696317844879281,0.06915471480331128
153,training,0.004929045,0.017434082925319665,0.0028901005917341535,9.173860480800435,0.7010255369596148,0.08514829122541241
154,training,0.021660084,0.03472599014639853,0.0028901005917341535,9.25355072929008,0.7078316267703815,0.08132102044482455
155,training,0.010869255,0.013531658798456192,0.0028901005917341535,9.313589565751151,0.712458797904933,0.07163042803339988
156,training,0.0010824156,0.014648392796516418,0.02158249855556712,9.373317699262314,0.716384676296611,0.05880276146644593
157,training,0.007831479,0.028524670749902725,0.02158249855556712,9.433438257679988,0.7195181260979407,0.045602580886865196
158,training,0.020169491,0.04325855593197048,0.02158249855556712,9.493352228793416,0.7219609444296243,0.03712772291662572
159,training,0.0018728261,0.07817635964602232,0.0329308272284892,9.573249743413133,0.7247771209386892,0.03469622722444188
160,training,0.0051970268,0.07730466872453691,0.0329308272284892,9.65323852955016,0.727527614081565,0.034352298426842724
161,training,0.0039177784,0.04351256042718887,0.0329308272284892,9.713271026022332,0.7295351902381433,0.03134082624486169
162,training,0.0027643514,0.03971080109477043,0.03629482017728591,9.793184417072785,0.7316028903099215,0.01805409144429909
163,training,0.014304552,0.020727498456835747,0.03629482017728591,9.85334443656441,0.7323338984923401,0.006862859459865106
164,training,0.0088949045,0.09126395452767612,0.03629482017728591,9.933465952593641,0.7323589269523169,-0.004227667890531747
165,training,0.0077696415,0.12899425998330116,0.05054128428341522,9.993208398957746,0.7321262420277144,-0.0029511871485762287
166,training,0.0044378033,0.14693031832575798,0.05054128428341522,10.053250349403063,0.7322342465701219,0.009956635935685057
167,training,0.006044258,0.12868107436224818,0.05054128428341522,10.093060625599634,0.732780911324301,0.016794735610294476
168,training,0.007590491,0.10793380066752437,0.05054128428341522,10.153155933703069,0.7340231091092382,0.0239548336997638
169,training,0.0013043529,0.020365152508020415,0.051792140142867815,10.213039590274388,0.7352850279555359,0.016357440778530474
170,training,0.028774774,0.06141579151153566,0.051792140142867815,10.293099681104389,0.7360908459883512,0.0021519899142849637
171,training,0.043464184,0.06160998344421388,0.051792140142867815,10.333274347441565,0.7359534334688138,-0.009471463686669861
172,training,0.016561087,0.09228911995887756,0.051792140142867815,10.373327140231385,0.7353775119775209,-0.018873538142297804
173,training,0.00333525,0.059826361713930964,0.05295900836037036,10.413258883308941,0.7345200004333523,-0.023865211805096955
174,training,0.011110192,0.0875796340405941,0.05295900836037036,10.493131217632094,0.7323290607540949,-0.029616615781630794
175,training,0.007073086,0.12843793258070946,0.05295900836037036,10.573079296194491,0.7304836393642403,-0.014207405642338333
176,training,0.008963308,0.08873949199914932,0.05132373204881518,10.652902317515073,0.7303003599364998,0.012880362496752343
177,training,0.010086453,0.04170370846986768,0.05132373204881518,10.69266719110936,0.7309644051859383,0.019088428920416196
178,training,0.029844508,0.024976603686809568,0.05132373204881518,10.732591578661717,0.731796056419672,0.018344109999817285
179,training,0.01860197,0.025659099221229553,0.05132373204881518,10.792829865052573,0.7320597874478909,-0.010714332434617658
180,training,0.0045053917,0.008884392678737647,0.047987141304440255,10.87310876320511,0.7295186717655181,-0.05113674857585866
181,training,0.0028731264,0.05998155474662781,0.047987141304440255,10.932944930219039,0.7258323333174171,-0.06906000734561227
182,training,0.00601099,0.1398523268289864,0.047987141304440255,11.012647013429772,0.7203143788472397,-0.06369196613740566
183,training,0.011110793,0.12082723528146744,0.047987141304440255,11.092298367418671,0.7166584842805703,-0.019970392871506412
184,training,0.010005109,0.0335492342710495,0.039372214906161405,11.151937328511393,0.7165757761853718,0.015126040670957361
185,training,0.00837498,0.041410550475120544,0.039372214906161405,11.271467702319155,0.7221469685607521,0.07033696804214992
186,training,0.0028144033,0.09386389702558517,0.061924623579622425,11.331257395099547,0.7256450779207956,0.037952203407924226
187,training,0.0063329223,0.01743839681148532,0.061924623579622425,11.371623811231098,0.7265457765426621,0.005692151907370807
188,training,0.008876147,0.050546739250421524,0.061924623579622425,11.431802283868548,0.7254832158113741,-0.040071889764389544
189,training,0.012661154,0.056310972198843956,0.061924623579622425,11.492025989149326,0.7219275869378456,-0.07364335842575541
190,training,0.004152369,0.05732426792383194,0.06787901596291611,11.571393160506886,0.7154150935019422,-0.08190202830552736
191,training,0.0028552834,0.030772393569350243,0.06787901596291611,11.65090792304852,0.7096580065035528,-0.06180819098237519
192,training,0.0027993063,0.0003990340046584606,0.06787901596291611,11.710826150811073,0.7062923167081098,-0.050937203281122834
193,training,0.022707243,0.001728057861328125,0.06690268410779467,11.770601181090825,0.7032954814548318,-0.050659439888291406
194,training,0.013014094,0.02695297636091709,0.06690268410779467,11.830415157903413,0.7002302149687996,-0.05334690236873736
195,training,0.0034383507,0.06496461539063603,0.06690268410779467,11.930145826530005,0.6951207440553229,-0.04528512654361213
196,training,0.003331464,0.06707628874573857,0.06690268410779467,11.990040216856197,0.6927389956809799,-0.031392601042654344
197,training,0.0040681264,0.0510387048125267,0.04896191991280611,12.069704873403547,0.6912882734337187,-0.005556379487514487
198,training,0.0049888007,0.028814686927944422,0.04896191991280611,12.109822565074275,0.6912036954750402,0.0013045262016217758
199,training,0.012757375,0.014999279752373695,0.04896191991280611,12.169605540287373,0.6914357153151813,0.004305743465168861
200,training,0.0016428828,0.01991898939013481,0.04896191991280611,12.22973732313957,0.6915962828289872,-5.67066399810447e-05
201,training,0.0018933574,0.04182714223861694,0.0519958217223115,12.309890024837731,0.690767249556044,-0.022097512461111846
202,training,0.004301006,0.022959571331739426,0.0519958217223115,12.389871994083446,0.6881107783828845,-0.045521872914270636
203,training,0.031759296,0.032895710319280624,0.04289579267457563,12.489750388132988,0.6823993693925415,-0.0674072941261211
204,training,0.0014444451,0.06676589697599411,0.04289579267457563,12.589467333971738,0.6759758180489317,-0.055213676745456325
205,training,0.009394545,0.09257698059082031,0.04289579267457563,12.649258448791599,0.6735110147839103,-0.02587179473847884
206,training,0.005476282,0.11398699413985014,0.016986426807155598,12.729014170030588,0.6731750779517877,0.01893240533756741
207,training,0.0073223836,0.0842728242278099,0.016986426807155598,12.788557681432883,0.6752687484644686,0.05084595178404707
208,training,0.007428048,0.034378835931420326,0.016986426807155598,12.848465525859492,0.6789065289195593,0.0685679302510329
209,training,0.025386935,0.032276421785354614,0.016986426807155598,12.92821315368879,0.6845745642233373,0.06848736381916314
210,training,0.0073615815,0.02412048727273941,0.014152588652435755,13.028041836900771,0.6907213249330552,0.052300797306180744
211,training,0.00068660197,0.03446422889828682,0.014152588652435755,13.087904125111686,0.6934633171711917,0.03863456754706354
212,training,0.0019032805,0.055044948821887374,0.014152588652435755,13.128012168856793,0.6948742306657403,0.03247242311949491
213,training,0.0037990934,0.07224186463281512,0.02241683301723934,13.207900837785969,0.6972692963757768,0.029155773692023396
214,training,0.022492364,0.053750091465190046,0.02241683301723934,13.267938239408073,0.6990547793016831,0.03136543176364759
215,training,0.009137641,0.02249511331319809,0.02241683301723934,13.327849003355327,0.7009774047601399,0.032561842738503294
216,training,0.0031648884,0.0040065720677375655,0.02241683301723934,13.36793027458881,0.7021944187404892,0.02691975954351542
217,training,0.004734056,0.010110903531312943,0.018292137465712066,13.448120234225863,0.7033582295887754,0.00012173231110555564
218,training,0.0023765792,0.027595882304012775,0.018292137465712066,13.568281424772245,0.700969799497664,-0.036096733066840365
219,training,0.004970584,0.07385531906038523,0.01811818415524764,13.647872879154994,0.6983871216847081,-0.02473712714362057
220,training,0.0028333112,0.08493702113628387,0.01811818415524764,13.727576037364939,0.6976139730193855,0.007193011819351047
221,training,0.009457684,0.056212371215224266,0.01811818415524764,13.807331830618221,0.69951086023697,0.040776735515121974
222,training,0.0065082144,0.03180107101798056,0.02106592426340059,13.887197072956448,0.7035309095935554,0.058151046003376956
223,training,0.0014052173,0.0018021240830421448,0.02106592426340059,13.947062627188297,0.7067977044756327,0.04907857448972268
224,training,0.018167712,0.0027398169040679793,0.02106592426340059,14.027149407405844,0.7095879752158755,0.01653697532720646
225,training,0.002561494,0.019456777721643448,0.03308468548906955,14.107415035362393,0.7096099628717802,-0.014974565332758556
226,training,0.0061093345,0.004794902168214323,0.03308468548906955,14.187585774069541,0.7076687511169013,-0.031218080463293815
227,training,0.0018130263,0.007523477077484131,0.03308468548906955,14.267393726098447,0.7048352416437342,-0.03939841635999849
228,training,0.005279495,0.008178877644240854,0.021486163706872723,14.347192052583955,0.7014958939491652,-0.0449297188488873
229,training,0.0011836562,0.0044895014725625515,0.021486163706872723,14.42703636753187,0.6977836209364466,-0.04811912597988035
230,training,0.013660745,0.06044366955757142,0.021486163706872723,14.48706603368218,0.6948346308399488,-0.049981980628308026
231,training,0.0021563114,0.022814642637968063,0.017059523437532434,14.58686813886602,0.6896126727663001,-0.055709183388692116
232,training,0.0013303737,0.027064820751547813,0.017059523437532434,14.64654268424107,0.6864106401161716,-0.051042006766769246
233,training,0.004912658,0.02592517575249076,0.017059523437532434,14.746250757087038,0.6821784797441074,-0.03193988874384302
234,training,0.002241083,0.002127727959305048,0.002895671129702789,14.826159460298824,0.6801875635233827,-0.01861199354483305
235,training,0.0035324865,0.028098341077566147,0.002895671129702789,14.906211082366406,0.6786933093915061,-0.019251477105573123
236,training,0.005735451,0.03833780926652253,0.002895671129702789,14.986111265772228,0.6767573228285291,-0.03204631316345833
237,training,0.004931178,0.0003806930035352672,0.015492659077618284,15.046050980308966,0.6744901371077444,-0.044162674928616724
238,training,0.0035597335,0.05314146168529987,0.015492659077618284,15.126030447649452,0.670742469484714,-0.044016687776381125
239,training,0.0013590029,0.06296718306839466,0.015492659077618284,15.185692039412594,0.6684975206820389,-0.02751762272843947
240,training,0.008890659,0.039699487388134,0.022156603704357854,15.285380876352122,0.6676868092055623,0.01152486757917166
241,training,0.008641983,0.02689203340560198,0.022156603704357854,15.345318776776395,0.6688876129412473,0.026430969808513182
242,training,0.0018862872,0.016021545976400375,0.022156603704357854,15.405277099389801,0.6705703202192524,0.023999042902154898
243,training,0.0052396716,0.016399087384343144,0.022156603704357854,15.485277497424637,0.6718207701680892,0.006108256077044
244,training,0.020579116,0.029618046944960952,0.021436935416801056,15.565407026911874,0.6715586711124396,-0.012118938693295006
245,training,0.0026581178,0.0061350492760539055,0.021436935416801056,15.625587641382602,0.6704639619284177,-0.023347673032657237
246,training,0.0033062522,0.007743876427412033,0.02740477670371856,15.705421494488919,0.6683050325131827,-0.029340917483883747
247,training,0.014095507,0.04205210134387016,0.02740477670371856,15.785286172968572,0.6660936586853061,-0.024122582291765362
248,training,0.03240056,0.05326898768544197,0.02740477670371856,15.82534051487651,0.6652855561296851,-0.014156814868867825
249,training,0.004167729,0.016295586712658405,0.02740477670371856,15.905006211634761,0.6652117265413363,0.012651700478990205
250,training,0.0054274434,0.08170748502016068,0.030009236413728112,15.965008216088417,0.6662386388469381,0.01976149427767425
251,training,0.0031990602,0.06442023254930973,0.030009236413728112,16.04517728760156,0.6675024226428056,0.006528567683361663
252,training,0.0014855599,0.03949379222467542,0.030009236413728112,16.145295396273752,0.6670379830454587,-0.015689113905279016
253,training,0.0022578747,0.044368114322423935,0.02997772445433461,16.22497061389831,0.6656513423739445,-0.017164873021389485
