step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
3219,training,0,0.015058689750731,0.022622873692151,3.0818375056844,0.698008037023987,-0.036466691562056,
3220,training,0,0.016225829720497,0.022622873692151,3.12171750874768,0.696446539213105,-0.041673825906554,
3221,training,0.00175052927807,0.067429516464472,0.011857570108766,3.16176633654397,0.694709708816379,-0.044976949562087,
3222,training,0,0.007521452847868,0.011857570108766,3.20167519689828,0.692848634827632,-0.04829471434576,
3223,training,0,0.00765373557806,0.011857570108766,3.24154453367712,0.690928487037164,-0.047751945846,
3224,training,0,0.003878369927406,0.011857570108766,3.2815836060861,0.689042321087726,-0.046800419662002,
3225,training,0,0.007015893235803,0.011857570108766,3.32140450041675,0.687191160950311,-0.046268910977343,
3226,training,0.000569253927097,0.057149756699801,0.011857570108766,3.36138115407483,0.685364032089893,-0.045386747217505,
3227,training,0.005997248459607,0.053739733994007,0.007055030603508,3.40135125558632,0.683560527696302,-0.045382587952352,
3228,training,0,0.040971286594868,0.007055030603508,3.44118213304358,0.681799479093938,-0.042880022015211,
3229,training,0,0.042863767594099,0.007055030603508,3.48123401410561,0.680140504757862,-0.039957827605859,
3230,training,0,0.040555376559496,0.007055030603508,3.52107322535578,0.678584754348833,-0.038120177620195,
3231,training,0,0.044970147311688,0.007055030603508,3.56100445501284,0.677122768555219,-0.035373806241001,
3232,training,0.003987672738731,0.054131478071213,0.007055030603508,3.60100048410113,0.67574092538558,-0.034524077852115,
3233,training,0,0.048191320151091,0.022358731798711,3.64085198988859,0.674399095524472,-0.033081495673014,
3234,training,0.008872293867171,0.060322400182486,0.022358731798711,3.68089411224349,0.673099461326808,-0.032238080903588,
3235,training,0.001095365034416,0.078623663634062,0.022358731798711,3.72081843512006,0.67178425731226,-0.034405275929905,
3236,training,0.006266674958169,0.060363482683897,0.022358731798711,3.76073310432256,0.670372410928464,-0.036835545247276,
3237,training,0,0.039833111688495,0.022358731798711,3.80075292113325,0.668898924599077,-0.036427971151896,
3238,training,0,0.041281390935183,0.022358731798711,3.84061954087684,0.6675206022413,-0.03203685562164,
3239,training,0,0.034278478473425,0.023692785203933,3.88059913555926,0.666364636551666,-0.025663106824869,
3240,training,0,0.033351900056005,0.023692785203933,3.92055055367416,0.665427601716836,-0.0220940838378,
3241,training,0,0.048829901963472,0.023692785203933,3.96041832336271,0.66463187035649,-0.017945191189334,
3242,training,0,0.040755290538073,0.023692785203933,4.00045264769923,0.663985000213615,-0.015142068635971,
3243,training,0,0.031819563359022,0.023692785203933,4.0403395118601,0.663413450917313,-0.013357193770326,
3244,training,0,0.018103064969182,0.023692785203933,4.08029539889822,0.662957474862964,-0.009417896184277,
3245,training,0,0.017264861613512,0.033467112373154,4.12025625992387,0.662661200382589,-0.005689601182462,
3246,training,0,0.002178978174925,0.033467112373154,4.16013853221474,0.662557089075806,0.000672748173718,
3247,training,0,0.003686163574457,0.033467112373154,4.20013834258485,0.662749727458742,0.009000072765377,
3248,training,0,0.017825666815043,0.033467112373154,4.24002308348611,0.66322844236717,0.014540799979705,
3249,training,0.005927047692239,0.057448156177998,0.033467112373154,4.2799230923944,0.663916576057717,0.019395696120708,
3250,training,0,0.007663743570447,0.033467112373154,4.31994025925896,0.664753599545558,0.021491725736091,
3251,training,0.006366746500134,0.060822997242212,0.032436588426407,4.35980418091711,0.665649956894636,0.023776395146977,
3252,training,0,0.026556883007288,0.032436588426407,4.39978739245176,0.666654150177132,0.02611257662669,
3253,training,0,0.030106969177723,0.032436588426407,4.43978543140697,0.667693380204115,0.025014253202171,
3254,training,0,0.016926687210798,0.032436588426407,4.47963858421933,0.668704032924578,0.025273987279817,
3255,training,0,0.012434266507626,0.032436588426407,4.5196791289063,0.669715098172955,0.024527595785864,
3256,training,0,0.01816207356751,0.032436588426407,4.55958483277641,0.670642121788927,0.022081556738615,
3257,training,0,0.042314693331719,0.025690043157275,4.59956909660316,0.671509497238391,0.02129992319702,
3258,training,0,0.03604931384325,0.025690043157275,4.63953690581494,0.67237203077837,0.02199899121755,
3259,training,0,0.041667643934488,0.025690043157275,4.67935198909144,0.673302676729362,0.024383685664735,
3260,training,0.007673045154661,0.062672976404429,0.025690043157275,4.71936411890862,0.67434215028221,0.027548137788821,
3261,training,0,0.012224555015564,0.025690043157275,4.75930312553585,0.675475705437669,0.028775174240337,
3262,training,0,0.034232625737786,0.025690043157275,4.79920662446285,0.676609707425118,0.026335013125461,
3263,training,0,0.024206049740315,0.022388248645991,4.83924956097273,0.677635955141916,0.02541582997589,
3264,training,0.004780525807291,0.061897430568934,0.022388248645991,4.87913084484599,0.678627125159413,0.023913197057661,
3265,training,0,0.027531258761883,0.022388248645991,4.91915082634879,0.679578047067462,0.023863700852569,
3266,training,0,0.019545912742615,0.022388248645991,4.95916033089564,0.680497957528748,0.021443342438388,
3267,training,0,0.037448197603226,0.022388248645991,4.9990164117658,0.681325044228559,0.019157578880383,
3268,training,0.006666390690953,0.065425373613834,0.013899597617235,5.03908236269628,0.682062795267566,0.017618290111045,
3269,training,0.007790610659868,0.090884771198034,0.013899597617235,5.07902358341248,0.682805693109722,0.0208195198333,
3270,training,0.001913756597787,0.091473318636417,0.013899597617235,5.11892168322655,0.683842116856343,0.032543345684794,
3271,training,0.004079012665898,0.099032640457153,0.013899597617235,5.15877582133601,0.685358257592676,0.042858279338503,
3272,training,0.006623508408666,0.117606233805418,0.013899597617235,5.19852939454476,0.687275882076184,0.052896781069186,
3273,training,0.014256849884987,0.125943668186665,0.013899597617235,5.23839468029607,0.689588248586287,0.062470334494767,
3274,training,0.004400854930282,0.15618471801281,0.008536114234404,5.27824346042622,0.692267467502059,0.072215377337343,
3275,training,0.003218442900106,0.158718019723892,0.008536114234404,5.31792941849272,0.695426156894465,0.087073111012344,
3276,training,0.004132465925068,0.124174581840634,0.008536114234404,5.35762996070777,0.699153336516414,0.09892531103176,
3277,training,0.007491654250771,0.120500706136227,0.008536114234404,5.39735595320503,0.703220835002727,0.103990501465018,
3278,training,0.001593097695149,0.074426122009754,0.008536114234404,5.43708690016848,0.707393450327147,0.103527111829022,
3279,training,0.005201955325902,0.08196697384119,0.008536114234404,5.47695048165879,0.711376918507096,0.093817335912765,
3280,training,0,0.039510488510132,0.043613179828783,5.51671279703125,0.714875606868338,0.0805472805392,
3281,training,0,0.007246941328049,0.043613179828783,5.55674152088325,0.717705304780952,0.058440139091155,
3282,training,0,0.021960757672787,0.043613179828783,5.59681682343987,0.719557968087781,0.034183904653603,
3283,training,0,0.022907469421625,0.043613179828783,5.63699093867348,0.720471976902894,0.011127521970796,
3284,training,0,0.049723356962204,0.043613179828783,5.67699994430823,0.720556409491651,-0.004489698939028,
3285,training,0.002280943095684,0.055233478546143,0.057845744603484,5.71687928175256,0.720301777629455,-0.006702565799069,
3286,training,0,0.049305565655232,0.057845744603484,5.75693451099498,0.720049998185976,-0.006352982071529,
3287,training,0,0.042597662657499,0.057845744603484,5.79686145500867,0.719772669592831,-0.007826217113321,
3288,training,0.002313101198524,0.056204799562693,0.057845744603484,5.83682781954607,0.719453322198533,-0.008546177202199,
3289,training,0.003083100309595,0.089918877929449,0.057845744603484,5.87680540120892,0.719129121610534,-0.007708551493096,
3290,training,0.0027301304508,0.111931532621384,0.047927209156188,5.91672610458188,0.718929072414902,-0.001171885409281,
3291,training,0.00114125746768,0.082706362009049,0.047927209156188,5.9567117479089,0.719081932722172,0.0090423565654,
3292,training,0.004433842841536,0.091858267784119,0.047927209156188,5.99662054865442,0.719560461657898,0.013761478383849,
3293,training,0.002529476303607,0.058213107287884,0.047927209156188,6.03652266436673,0.720211056364152,0.018707221342974,
3294,training,0,0.027860164642334,0.047927209156188,6.07656457875485,0.721003095678319,0.019224804883476,
3295,training,0,0.016963452100754,0.047927209156188,6.1164700885106,0.721654505215275,0.012074291921293,
3296,training,0,0.020885668694973,0.044979414356912,6.15656307590592,0.72193948645457,0.001551548895625,
3297,training,0,0.029908467084169,0.044979414356912,6.19664374653951,0.7217856800499,-0.008773720232549,
3298,training,0,0.033859491348267,0.044979414356912,6.23652284803298,0.721316437677672,-0.014576451051734,
3299,training,0,0.049767926335335,0.044979414356912,6.27662008169508,0.720655660958742,-0.018422912287645,
3300,training,0.004551112186164,0.064238036051393,0.044979414356912,6.3165500777,0.719895815157665,-0.018701538016725,
3301,training,0.002191038802266,0.079609043896198,0.044979414356912,6.35648692882325,0.719240271060265,-0.013473260043216,
3302,training,0.00495423655957,0.072087995707989,0.035595578369573,6.39643342678394,0.718808388847156,-0.008534093045748,
3303,training,0.00432991143316,0.066576812416315,0.035595578369573,6.43629250423424,0.71857975685075,-0.003533675480288,
3304,training,0.003460006788373,0.067528381943703,0.035595578369573,6.47632360319624,0.718524878779447,0.000369852471816,
3305,training,0.006904778070748,0.062047485262156,0.035595578369573,6.51625948460146,0.718571894163804,0.00160521601731,
3306,training,0.001872387249023,0.076990718021989,0.035595578369573,6.55617538128842,0.718700861117239,0.004684543232613,
3307,training,0.006208340637386,0.070573810487986,0.035595578369573,6.59617920068323,0.718947162606234,0.007044363134459,
3308,training,0.000412361114286,0.055801454931498,0.030030064957437,6.63605443696791,0.719257799403768,0.008160841546578,
3309,training,0.008987168781459,0.058909516781569,0.030030064957437,6.67607998894275,0.719579662118354,0.007157204219723,
3310,training,0.006994075141847,0.073507227003574,0.030030064957437,6.71610224835798,0.719830772668082,0.005403008125627,
3311,training,0.002209261059761,0.056872677057982,0.030030064957437,6.75596877575294,0.720095394327001,0.008061668339966,
3312,training,0.006610375829041,0.05025340244174,0.030030064957437,6.79603516482977,0.720453701611811,0.008770676570093,
3313,training,0.009502386674285,0.061886209994555,0.030030064957437,6.83592567565763,0.72077465516241,0.007349123156562,
3314,training,0.003261896083131,0.050805009901524,0.027010527113803,6.87591097603021,0.721055574067697,0.006553207030554,
3315,training,0.002774561056867,0.072652541100979,0.027010527113803,6.91596710750108,0.721303255318003,0.005303403052938,
3316,training,0.001804259605706,0.072093419730663,0.027010527113803,6.95585757073958,0.721536436281031,0.00669815101518,
3317,training,0.002985964063555,0.056181915104389,0.027010527113803,6.99590557273693,0.721849700616338,0.008646301192683,
3318,training,0,0.028418324887753,0.027010527113803,7.03587211404099,0.722157717289881,0.006067992474399,
3319,training,0,0.034757349640131,0.030154967717465,7.0758130721715,0.722324596349929,0.001269635659504,
3320,training,0,0.024498071521521,0.030154967717465,7.11595303250939,0.722248555793743,-0.005827343877668,
3321,training,0,0.011571478098631,0.030154967717465,7.15583567121869,0.721871747925196,-0.012696895917478,
3322,training,0,0.007085062563419,0.030154967717465,7.19591916343644,0.721234623667565,-0.019320019659961,
3323,training,0,0.022570915520191,0.030154967717465,7.23597837012765,0.720311997880269,-0.026892670714429,
3324,training,0,0.009056920185685,0.030154967717465,7.27586832495898,0.719139135883802,-0.031788792264313,
3325,training,0,0.016797168180347,0.026800453572513,7.31596371879492,0.717784125965779,-0.036307399931568,
3326,training,0,0.011600440368056,0.026800453572513,7.35582557127954,0.716251480962984,-0.04000682801439,
3327,training,0,0.009039318189025,0.026800453572513,7.39579567379155,0.714621713713233,-0.041719566537669,
3328,training,0,0.018270572647452,0.026800453572513,7.43580249094749,0.712913728477542,-0.044387113713566,
3329,training,0,0.00901653803885,0.026800453572513,7.4756504720447,0.711122451279288,-0.045493778292527,
3330,training,0,0.011221395805478,0.026800453572513,7.5157003087591,0.70929192426168,-0.046026358307208,
3331,training,0,0.014059061184526,0.030590415261043,7.55557662381077,0.707435051548723,-0.047045720834953,
3332,training,0,0.006641508545727,0.030590415261043,7.59547696652117,0.705577050337233,-0.04625885096523,
3333,training,0,0.01011766307056,0.030590415261043,7.63548935841997,0.703733783849549,-0.046544020855137,
3334,training,0,0.011419275309891,0.030590415261043,7.67533153379314,0.701888065535045,-0.046291766744148,
3335,training,0,0.005692293430911,0.030590415261043,7.71533679980031,0.700061481651669,-0.044977810414688,
3336,training,0,0.009746257215738,0.030590415261043,7.75527243183023,0.698273367374511,-0.045033275427927,
3337,training,0,0.011023122817278,0.03325934274996,7.79512433565446,0.69652216514286,-0.04287876114012,
3338,training,0,0.012451875954867,0.03325934274996,7.83517192610779,0.694850533657821,-0.040946593862443,
3339,training,0,0.011141758412123,0.03325934274996,7.87499832505477,0.693250211923803,-0.039220671427424,
3340,training,0,0.014923583716154,0.03325934274996,7.91496111853867,0.691740491370018,-0.03648035637691,
3341,training,0,0.023680342361331,0.03325934274996,7.95492946817891,0.690326292045334,-0.034868187206177,
3342,training,0,0.024634572211653,0.03325934274996,7.99477395700258,0.689002574432883,-0.031668507780317,
3343,training,0,0.021971859503538,0.028294361266286,8.03482392544309,0.687805143578637,-0.028131631284573,
3344,training,0,0.028788414783776,0.028294361266286,8.07469253043308,0.686725615632195,-0.026078892021355,
3345,training,0,0.017888423521072,0.028294361266286,8.11461724603416,0.68575951737246,-0.022481179092583,
3346,training,0,0.025933881290257,0.028294361266286,8.15460442267081,0.684908530680323,-0.021106095115287,
3347,training,0,0.025590081699193,0.028294361266286,8.19448732536236,0.684110481498365,-0.018924256744515,
3348,training,0,0.020097185857594,0.028294361266286,8.23451823392363,0.683408594603714,-0.016286470823642,
3349,training,0,0.021437453106046,0.012089754692792,8.27444999345397,0.682776843238973,-0.015917803456001,
3350,training,0,0.017659996636212,0.012089754692792,8.3143525325606,0.682189581582728,-0.013756578222033,
3351,training,0.001744361710735,0.057459466159344,0.012089754692792,8.35435399526818,0.681669543235113,-0.013401127530069,
3352,training,0,0.042420960962772,0.012089754692792,8.39428098890433,0.681127294706591,-0.014004567154197,
3353,training,0,0.0376814045012,0.012089754692792,8.43428754699524,0.680574034950815,-0.013973649737977,
3354,training,0,0.037739600986242,0.012089754692792,8.47427509960582,0.679991070740638,-0.015868306394618,
3355,training,0,0.038517534732819,0.01111892647292,8.51418314625056,0.679357694082594,-0.015950503087586,
3356,training,0,0.038465708494186,0.01111892647292,8.55424184593192,0.678729366559891,-0.015994644852931,
3357,training,0,0.030834201723337,0.01111892647292,8.59414432972969,0.678058901266173,-0.017520261424997,
3358,training,0,0.034736875444651,0.01111892647292,8.63410328855347,0.6773712840848,-0.017099235630142,
3359,training,0,0.02944552525878,0.01111892647292,8.67410114088316,0.676674749575236,-0.018789586347248,
3360,training,0,0.027001466602087,0.006304536822304,8.7140101235229,0.675915938514127,-0.019164167371362,
3361,training,0,0.022720094770193,0.006304536822304,8.75405554260817,0.67516268225724,-0.018682866626225,
3362,training,0,0.019632963463664,0.006304536822304,8.79398457033998,0.674397725628075,-0.019957215787923,
3363,training,0.005038158036768,0.052933935075998,0.006304536822304,8.83389630585018,0.673625223969285,-0.019034392621668,
3364,training,0,0.049750175327063,0.006304536822304,8.87389536631279,0.672877838278669,-0.019361148119142,
3365,training,0.002954570576549,0.061629369854927,0.006304536822304,8.91379949287897,0.672123944682934,-0.018193495755866,
3366,training,0.007146021351218,0.0787682402879,0.008691270080368,8.95379177164548,0.671471669003507,-0.014031040851671,
3367,training,0,0.020263371989131,0.008691270080368,8.99369473438607,0.670989440929454,-0.010492802466755,
3368,training,0,0.013408672646619,0.008691270080368,9.0335772305685,0.670673695223085,-0.005642163020519,
3369,training,0,0.014996259473264,0.008691270080368,9.07358674686254,0.670524706561175,-0.002819033929395,
3370,training,0,0.014569548889995,0.008691270080368,9.1135228501754,0.670428129937715,-0.002334231622755,
3371,training,0,0.016846583224833,0.008691270080368,9.15348915912603,0.67037364156781,-0.000586959124956,
3372,training,0,0.012854991480708,0.006249258161463,9.19352357169046,0.670361706287695,-0.00079167181216,
3373,training,0,0.00822345353663,0.006249258161463,9.2334071557632,0.670340593048695,-0.000534815660722,
3374,training,0,0.002851826604456,0.006249258161463,9.27345673173754,0.670331958972022,-0.000169732431647,
3375,training,0,0.018075933679938,0.006249258161463,9.31343514839301,0.670311720783499,-0.001283998479139,
3376,training,0,0.001925581600517,0.006249258161463,9.35335596313147,0.670278819973567,-0.000554647767269,
3377,training,0,0.003560988232493,0.013690842059665,9.39342639370226,0.670263443109626,-0.0009284892768,
3378,training,0,0.004428383894265,0.013690842059665,9.43332323141581,0.670207625645313,-0.001900941728898,
3379,training,0,0.038582045584917,0.013690842059665,9.47334712510601,0.670131738702514,-0.002113695352526,
3380,training,0,0.001293358916882,0.013690842059665,9.51337795651735,0.670026632395479,-0.003438439918326,
3381,training,0,0.005550940986723,0.013690842059665,9.55326963474321,0.669903770238662,-0.003214626087475,
3382,training,0,0.005369951017201,0.013690842059665,9.59331923047258,0.669782915212052,-0.003422279811857,
3383,training,0,0.009925013408065,0.014860588798848,9.63324987274775,0.66963070889427,-0.004384264575979,
3384,training,0,0.00630903057754,0.014860588798848,9.67322934159817,0.669461774537654,-0.004384497455833,
3385,training,0,0.001355084124953,0.014860588798848,9.71325556534678,0.669271759909264,-0.005699493889714,
3386,training,0,0.009753247722983,0.014860588798848,9.75317027817221,0.669038754516742,-0.006120874563449,
3387,training,0,0.004019347485155,0.014860588798848,9.79322035957704,0.668806449926736,-0.005808812592218,
3388,training,0,0.00034811347723,0.014860588798848,9.83318189643255,0.668552963166269,-0.007156450436319,
3389,training,0,0.001748979091644,0.005443854738495,9.87311908213852,0.668285145943935,-0.006476209097397,
3390,training,0,0.003995515406132,0.005443854738495,9.91314877774736,0.668027542088316,-0.007301804839419,
3391,training,0,0.002785153687,0.005443854738495,9.95308025078184,0.667717433170976,-0.00827967927355,
3392,training,0,0.003060877323151,0.005443854738495,9.99311007439565,0.667390334999148,-0.008328115832425,
3393,training,0,0.003019042313099,0.005443854738495,10.0330953046682,0.667031645060091,-0.010202601994938,
3394,training,0,0.00080556422472,0.005443854738495,10.0730171792226,0.666624607718716,-0.010327510954263,
3395,training,0,0.002670675516129,0.040074884258134,10.1130419340234,0.666216885994106,-0.010819900211753,
3396,training,0,0.006347507238388,0.040074884258134,10.1529940744317,0.665766633499144,-0.011946751696413,
3397,training,0,0.004465103149414,0.040074884258134,10.1929870143607,0.665288092042234,-0.012374159410119,
3398,training,0,0.002422288060188,0.040074884258134,10.2329921166377,0.664764652269649,-0.014449615496324,
3399,training,0,0.000411003828049,0.040074884258134,10.2729057426787,0.664180182870033,-0.014862174034022,
3400,training,0,0.001865588128567,0.040074884258134,10.3129610777155,0.663596779961064,-0.014642971956413,
3401,training,0,0.002460964024067,0.025655022395125,10.3528690946702,0.662988813252963,-0.015795076370936,
3402,training,0,0.003079563379288,0.025655022395125,10.3928091589196,0.662383944342516,-0.014685308684551,
3403,training,0,0.0029236972332,0.025655022395125,10.4328178502903,0.661795968329838,-0.015874824701589,
3404,training,0,0.011410934850574,0.025655022395125,10.4727366593026,0.661146160619042,-0.016659222823333,
3405,training,0,0.009806169196963,0.025655022395125,10.5127716405073,0.660484944438677,-0.016664312546284,
3406,training,0,0.01318521425128,0.025655022395125,10.5527075718026,0.659791029484641,-0.018560151858745,
3407,training,0,0.008854714222252,0.012903296377853,10.5926168500021,0.659067715455474,-0.017667870691522,
3408,training,0,0.01193774305284,0.012903296377853,10.6326164944562,0.6583876398785,-0.017212462393984,
3409,training,0,0.018538884818554,0.012903296377853,10.6725384087494,0.657701441188761,-0.017327766804587,
3410,training,0,0.010112481191754,0.012903296377853,10.7125290201095,0.657034186224666,-0.016239015419508,
3411,training,0,0.00965179502964,0.012903296377853,10.7524838785191,0.656385528623562,-0.01688071058146,
3412,training,0,0.005086665973067,0.012903296377853,10.792384856223,0.655746159578398,-0.01510802408122,
3413,training,0,0.008852621540427,0.003559982446792,10.8324217943094,0.655204266610547,-0.012161836000498,
3414,training,0,0.000778643414378,0.003559982446792,10.8723091503861,0.654755959213887,-0.010116934424245,
3415,training,0,0.002221716567874,0.003559982446792,10.9122386056401,0.654442178930009,-0.005570004717407,
3416,training,0,0.010609894990921,0.003559982446792,10.9522035289731,0.654281037099003,-0.003682701326321,
3417,training,0,0.009377986192703,0.003559982446792,10.9921215280268,0.654178890425958,-0.001477845018172,
3418,training,0,0.005065452307463,0.003559982446792,11.0321440575293,0.654175979715046,0.001005995599644,
3419,training,0,0.007213644683361,0.010680591593802,11.0721001752157,0.654227573536321,0.00102416619404,
3420,training,0,0.008760765194893,0.010680591593802,11.1120127119374,0.654311861359565,0.003088258023364,
3421,training,0,0.007894370704889,0.010680591593802,11.1520300405252,0.654476928898431,0.004474945693656,
3422,training,0,0.015192774124444,0.010680591593802,11.191948139276,0.654682939347893,0.005783168724668,
3423,training,0,0.017205194570124,0.010680591593802,11.2319312490663,0.654969817678887,0.008528339258058,
3424,training,0,0.009663244243711,0.010680591593802,11.2719456760899,0.655341701051501,0.00936648042179,
3425,training,0,0.001559544354677,0.006049908333851,11.311810700829,0.65575422578247,0.011029414118732,
3426,training,0,0.006695998366922,0.006049908333851,11.3518636047183,0.65621816423316,0.011391847821639,
3427,training,0,0.01465227548033,0.006049908333851,11.3917838865821,0.656652984318435,0.010766751109622,
3428,training,0,0.009949760045856,0.006049908333851,11.431726316653,0.657110364773804,0.011918417583826,
3429,training,0,0.039456366561353,0.006049908333851,11.4717520733041,0.657612702107438,0.012723010031327,
3430,training,0,0.039966047275812,0.008115129978959,11.5116843756756,0.658182573101214,0.016585821508571,
3431,training,0.001163930166513,0.059476898983121,0.008115129978959,11.5516549044809,0.658988198672621,0.023788370700135,
3432,training,0,0.045770714059472,0.008115129978959,11.5915564931041,0.660064339642305,0.030291609770267,
3433,training,0,0.028081214055419,0.008115129978959,11.6314202542625,0.661411376141831,0.036598639093725,
3434,training,0,0.013024047017098,0.008115129978959,11.6713940650617,0.662928501537916,0.037386100190253,
3435,training,0,0.027052693068981,0.008115129978959,11.7112914942411,0.664379509742296,0.035380786388179,
3436,training,0,0.019957188516855,0.007470023682237,11.7512824983892,0.66576867731915,0.033882407568133,
3437,training,0,0.02282133884728,0.007470023682237,11.7912840018141,0.667071931652819,0.030725930232307,
3438,training,0,0.026226352900267,0.007470023682237,11.8311586815253,0.668290058274289,0.030592747642021,
3439,training,0,0.039066310971975,0.007470023682237,11.8711673744733,0.669531892141744,0.030925254451054,
3440,training,0,0.026830546557903,0.007470023682237,11.9110960644372,0.670757308484681,0.030715201265341,
3441,training,0,0.014636296778917,0.007470023682237,11.9510197079274,0.672013608406019,0.031786536500841,
3442,training,0,0.010105576366186,0.010537897149114,11.9910783670898,0.673246804434941,0.028217380795028,
3443,training,0,0.028843097388744,0.010537897149114,12.0309733784999,0.674282274607609,0.02371968125488,
3444,training,0,0.024409919977188,0.010537897149114,12.0710253962677,0.675189188900634,0.021828615914571,
3445,training,0,0.026465009897947,0.010537897149114,12.1110106534774,0.676018781867281,0.019774716578057,
3446,training,0,0.019212387502194,0.010537897149114,12.1508936873862,0.676813795931398,0.01939377528989,
3447,training,0,0.029771193861961,0.010537897149114,12.190943257046,0.677567509451726,0.01743981700751,
3448,training,0,0.026042219251394,0.002823348446722,12.2308336172008,0.678237661498598,0.016774043707352,
3449,training,0,0.023508463054895,0.002823348446722,12.2708430076948,0.678916867651673,0.01690147825798,
3450,training,0,0.043988469988108,0.002823348446722,12.3108522589126,0.679578642700927,0.015817600295138,
3451,training,0.004478387068957,0.069124937057495,0.002823348446722,12.3507140505543,0.680258919157829,0.018635254834619,
3452,training,0.000679359422065,0.05166882276535,0.002823348446722,12.3907089659548,0.681100310435531,0.023431665730473,
3453,training,0.001887694001198,0.06408229097724,0.002823348446722,12.4305865315189,0.682118423603853,0.027586962737036,
3454,training,0.005747372284532,0.054116196930409,0.007969707475037,12.4704946574689,0.683334447277261,0.033642673515085,
3455,training,0.007879056036472,0.062912000343204,0.007969707475037,12.5104607292514,0.684768384365293,0.036973319970554,
3456,training,0,0.01993690431118,0.007969707475037,12.5502775098653,0.686311640013953,0.040152036039355,
3457,training,0,0.022706739604473,0.007969707475037,12.5902961523802,0.687890713757587,0.036719225299644,
3458,training,0,0.037446416914463,0.007969707475037,12.6302974669555,0.689220435236597,0.03000049530374,
3459,training,0,0.033350426703692,0.007969707475037,12.670196865354,0.690355816341073,0.026647464164819,
3460,training,0,0.026351824402809,0.013950011796644,12.7102555319161,0.691343207913434,0.02179412328604,
3461,training,0,0.016780272126198,0.013950011796644,12.7501575384045,0.692116790850364,0.017428400618427,
3462,training,0,0.027401082217693,0.013950011796644,12.7902086816712,0.692743021065364,0.013663105873899,
3463,training,0,0.01542928814888,0.013950011796644,12.8302442384621,0.693202476997206,0.009272363967523,
3464,training,0,0.01427086815238,0.013950011796644,12.8701124194162,0.69354196427404,0.007298404165984,
3465,training,0,0.024970214813948,0.013950011796644,12.910203260783,0.693792606255023,0.004633564668361,
3466,training,0,0.014730439521372,0.009275337556099,12.9501063300697,0.693919533346189,0.002224277472124,
3467,training,0,0.027966309338808,0.009275337556099,12.9900999406064,0.693999097576125,0.001704555471615,
3468,training,0,0.015995787456632,0.009275337556099,13.0301697959899,0.694015062237117,-0.001635901366573,
3469,training,0,0.023632727563381,0.009275337556099,13.0700303251475,0.693910405191242,-0.003782205345705,
3470,training,0,0.019176281988621,0.009275337556099,13.1101230949101,0.69372491799048,-0.005749769613802,
3471,training,0,0.005532240495086,0.001129738853117,13.1500746208659,0.693430094086535,-0.008976029450185,
3472,training,0,0.008826384320855,0.001129738853117,13.190046039011,0.693011155636809,-0.012471430513977,
3473,training,0,0.032762215472758,0.001129738853117,13.2301865810289,0.692396228258603,-0.019346602515337,
3474,training,0,0.025126026012004,0.001129738853117,13.2700234758472,0.691467410043551,-0.027384443965131,
3475,training,0,0.00179800670594,0.001129738853117,13.3101035295813,0.690223455194093,-0.034704586392613,
3476,training,0,0.010598830878735,0.001129738853117,13.3499792316086,0.688724624538522,-0.039793958836269,
3477,training,0,0.014268957078457,0.011774407677666,13.3898460639,0.687160915557179,-0.038134013254208,
3478,training,0,0.013850517570973,0.011774407677666,13.4298760706367,0.685689239701371,-0.035797656669823,
3479,training,0,0.003944471478462,0.011774407677666,13.4697248788587,0.684303323720483,-0.033678462866384,
3480,training,0,0.002450197935104,0.011774407677666,13.5097045281633,0.682987351792735,-0.03306146924151,
3481,training,0,0.021061116829515,0.011774407677666,13.5496856392124,0.681655802096366,-0.034087051233258,
3482,training,0,0.024343731463887,0.011774407677666,13.5895371437162,0.680355316399111,-0.030531406087977,
3483,training,0,0.032235909253359,0.018307994944886,13.6295786079812,0.679227961244602,-0.025855886932957,
3484,training,0,0.022937178611755,0.018307994944886,13.6694234964186,0.67827925147872,-0.021298969600078,
3485,training,0,0.002290800213814,0.018307994944886,13.7093401818826,0.677550293963718,-0.015598222782453,
3486,training,0,0.026921493932605,0.018307994944886,13.7493222484034,0.676970448214746,-0.015177249675149,
3487,training,0,0.006114170420915,0.018307994944886,13.7892429643053,0.676391353199073,-0.013362306692851,
3488,training,0,0.00572726642713,0.018307994944886,13.8292792369968,0.675891434802894,-0.012423823511831,
3489,training,0,0.002298866900674,0.012050159688601,13.8692370652568,0.675371733086591,-0.014067360347427,
3490,training,0,0.005761665757746,0.012050159688601,13.9091568177386,0.674819278605774,-0.013880885336947,
3491,training,0,0.015030449256301,0.012050159688601,13.9491663489674,0.674265742321854,-0.014772250285528,
3492,training,0,0.015104582067579,0.012050159688601,13.9890958257727,0.673675871103904,-0.014609177191605,
3493,training,0,0.00847540050745,0.012050159688601,14.029092939485,0.673134643371878,-0.012459241417416,
3494,training,0,0.005002737045288,0.012050159688601,14.0690376209667,0.672655272782812,-0.012201075799596,
3495,training,0,0.000895609613508,0.011120386332162,14.1089427026884,0.67220427092527,-0.010682128206864,
3496,training,0,3.3168587833643E-05,0.011120386332162,14.1489839008804,0.67179890499252,-0.010443627030825,
3497,training,0,0.007830242626369,0.011120386332162,14.188931339323,0.671346321684485,-0.012516260476911,
3498,training,0,0.0081073991023,0.011120386332162,14.22889445182,0.670858431743024,-0.011698833022426,
