step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
153,training,0.004134329,0.07041641580872238,0.05896040833892112,7.42660579745086,0.635294888348721,-0.010643027191960901
154,training,0.008909607,0.10388599708676338,0.05896040833892112,7.486585394463451,0.6349748378453681,-0.004574278244620209
155,training,0.03288298,0.11457324028015137,0.05858011347819469,7.546725309657789,0.6344093928762257,-0.018225917936634424
156,training,0.007708168,0.08987517282366753,0.05858011347819469,7.586762334061659,0.6334590472489677,-0.028900749769435987
157,training,0.0043790867,0.029536876827478395,0.05858011347819469,7.666836644040644,0.630591414508649,-0.03889427353861007
158,training,0.012615383,0.015931941568851485,0.05858011347819469,7.746450360964867,0.6278808870243544,-0.0246458017063024
159,training,0.06741263,0.009517993777990341,0.05245355048328585,7.786376502606012,0.6272722941952804,-0.004038543735695228
160,training,0.03455105,0.0940854512155056,0.05245355048328585,7.846134159243351,0.6277843377811635,0.018005306677721888
161,training,0.007384244,0.10369138978421688,0.05245355048328585,7.906220626328441,0.6290033114239748,0.016816296343307037
162,training,0.0067078746,0.09895144402980804,0.05011265804296769,7.966463794565056,0.6294476444261398,-0.003866589618863678
163,training,0.004993077,0.07550445012748241,0.05011265804296769,7.966463794565056,0.6294476444261398,-0.003866589618863678
