step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad)
50,training,0.031933084,0.018002729426370934,0.02998065247747273,1.9241529457348536,0.630488641996057,-0.02337808861193772
51,training,0.036418334,0.035244413651525974,0.02998065247747273,1.984169192275117,0.629186921036517,-0.01930035318985315
52,training,0.054209195,0.036054585594683886,0.02998065247747273,2.0439616062041623,0.6282632448566459,-0.011906512408300058
53,training,0.046711434,0.04080274701118469,0.011885130363613463,2.1040802229679754,0.6277812889517922,-0.0033626203340582587
54,training,0.03766463,0.03481236472725868,0.011885130363613463,2.1438507840093686,0.6277677797830163,0.0022205958601126154
55,training,0.042390097,0.03285444900393486,0.011885130363613463,2.203962226728017,0.6281237160969366,0.00972964951839053
56,training,0.059986986,0.04804083239287137,0.011885130363613463,2.243769080046618,0.6285912364858017,0.013474103459598643
57,training,0.04745235,0.037599132396280766,0.003645487104488365,2.28378528389001,0.6291918923445092,0.01648000227466645
58,training,0.03431648,0.0314950249157846,0.003645487104488365,2.3437006570480667,0.6302976108285762,0.020607034775621168
59,training,0.025638359,0.023186503909528255,0.003645487104488365,2.4037846035222046,0.631595049360767,0.022374214826422892
60,training,0.029608151,0.04032064042985439,0.003645487104488365,2.443648067463976,0.6325109716784376,0.023743617268833315
61,training,0.055681236,0.03291320940479636,0.003645487104488365,2.5036984554083737,0.6339819309503911,0.025164288195446347
62,training,0.02868877,0.023078895173966885,0.010394853148445066,2.543602714694007,0.6349962857056409,0.02564276824360726
63,training,0.05622603,0.017638366669416428,0.010394853148445066,2.603641359509631,0.6364859862925532,0.02304567796669693
64,training,0.0268312,0.009602345526218421,0.010394853148445066,2.6635406476624617,0.6377207658285365,0.017445352342132653
65,training,0.021314949,0.007781781256198883,0.010394853148445066,2.7237757265607963,0.638446769685689,0.006639409687752238
66,training,0.03637158,0.010894546285271648,0.012227767738345061,2.7836640846091765,0.6385207236519402,-0.004989126940650046
67,training,0.02268359,0.023143310099840164,0.012227767738345061,2.8438385424584838,0.6378698124335521,-0.016100195612291975
68,training,0.024801213,0.02205187827348709,0.012227767738345061,2.9038264080285545,0.6365372541121953,-0.02847413820351132
69,training,0.031421147,0.03126687154872343,0.012227767738345061,2.963810634780711,0.6344931940865788,-0.04003471001939009
70,training,0.021266587,0.07525440864264965,0.007692387066306652,3.0038018731381557,0.6327529159418237,-0.04702092437351938
71,training,0.029229822,0.058433025144040585,0.007692387066306652,3.0038018731381557,0.6327529159418237,-0.04702092437351938
